id:val:time
identifier_exp2emg:0.00:89746
identifier_exp2emg:0.00:89758
identifier_exp2emg:0.00:89770
identifier_exp2emg:0.00:89781
identifier_exp2emg:0.00:89793
identifier_exp2emg:0.00:89805
identifier_exp2emg:0.00:89816
identifier_exp2emg:0.00:89828
identifier_exp2emg:0.00:89839
identifier_exp2emg:0.00:89851
identifier_exp2emg:0.00:89863
identifier_exp2emg:0.00:89874
identifier_exp2emg:0.00:89886
identifier_exp2emg:0.00:89898
identifier_exp2emg:0.00:89909
identifier_exp2emg:0.00:89921
identifier_exp2emg:0.00:89932
identifier_exp2emg:0.00:89944
identifier_exp2emg:0.00:89955
identifier_exp2emg:0.00:89967
identifier_exp2emg:0.00:89979
identifier_exp2emg:0.00:89990
identifier_exp2emg:0.00:90002
identifier_exp2emg:0.00:90013
identifier_exp2emg:0.00:90025
identifier_exp2emg:0.00:90037
identifier_exp2emg:0.00:90048
identifier_exp2emg:0.00:90060
identifier_exp2emg:0.00:90071
identifier_exp2emg:0.00:90083
identifier_exp2emg:0.00:90095
identifier_exp2emg:0.00:90106
identifier_exp2emg:0.00:90118
identifier_exp2emg:0.00:90130
identifier_exp2emg:0.00:90141
identifier_exp2emg:0.00:90153
identifier_exp2emg:0.00:90164
identifier_exp2emg:0.00:90176
identifier_exp2emg:0.00:90188
identifier_exp2emg:0.00:90199
identifier_exp2emg:0.00:90210
identifier_exp2emg:0.00:90222
identifier_exp2emg:0.00:90233
identifier_exp2emg:0.00:90245
identifier_exp2emg:0.00:90257
identifier_exp2emg:0.00:90268
identifier_exp2emg:0.00:90280
identifier_exp2emg:0.00:90291
identifier_exp2emg:0.00:90303
identifier_exp2emg:0.00:90314
identifier_exp2emg:0.00:90326
identifier_exp2emg:0.00:90338
identifier_exp2emg:0.00:90349
identifier_exp2emg:0.00:90361
identifier_exp2emg:0.00:90373
identifier_exp2emg:0.00:90385
identifier_exp2emg:0.00:90396
identifier_exp2emg:0.00:90408
identifier_exp2emg:0.00:90419
identifier_exp2emg:0.00:90431
identifier_exp2emg:0.00:90442
identifier_exp2emg:0.00:90454
identifier_exp2emg:0.00:90466
identifier_exp2emg:0.00:90478
identifier_exp2emg:0.00:90489
identifier_exp2emg:0.00:90501
identifier_exp2emg:0.00:90513
identifier_exp2emg:0.00:90524
identifier_exp2emg:0.00:90536
identifier_exp2emg:0.00:90547
identifier_exp2emg:0.00:90559
identifier_exp2emg:0.00:90570
identifier_exp2emg:0.00:90582
identifier_exp2emg:0.00:90594
identifier_exp2emg:0.00:90605
identifier_exp2emg:0.00:90617
identifier_exp2emg:0.00:90628
identifier_exp2emg:0.00:90640
identifier_exp2emg:0.00:90652
identifier_exp2emg:0.00:90663
identifier_exp2emg:0.00:90675
identifier_exp2emg:0.00:90686
identifier_exp2emg:0.00:90698
identifier_exp2emg:0.00:90709
identifier_exp2emg:0.00:90721
identifier_exp2emg:0.00:90732
identifier_exp2emg:0.00:90744
identifier_exp2emg:0.00:90756
identifier_exp2emg:0.00:90767
identifier_exp2emg:0.00:90779
identifier_exp2emg:0.00:90790
identifier_exp2emg:0.00:90802
identifier_exp2emg:0.00:90813
