id:val:time
identifier_exp2emg:0.00:571241
identifier_exp2emg:0.00:571252
identifier_exp2emg:0.00:571264
identifier_exp2emg:0.00:571276
identifier_exp2emg:0.00:571287
identifier_exp2emg:0.00:571299
identifier_exp2emg:0.00:571310
identifier_exp2emg:0.00:571322
identifier_exp2emg:0.00:571333
identifier_exp2emg:0.00:571345
identifier_exp2emg:0.00:571357
identifier_exp2emg:0.00:571369
identifier_exp2emg:0.00:571381
identifier_exp2emg:0.00:571392
identifier_exp2emg:0.00:571404
identifier_exp2emg:0.00:571416
identifier_exp2emg:0.00:571427
identifier_exp2emg:0.00:571439
identifier_exp2emg:0.00:571451
identifier_exp2emg:0.00:571463
identifier_exp2emg:0.00:571474
identifier_exp2emg:0.00:571486
identifier_exp2emg:0.00:571498
identifier_exp2emg:0.00:571509
identifier_exp2emg:0.00:571521
identifier_exp2emg:0.00:571533
identifier_exp2emg:0.00:571544
identifier_exp2emg:0.00:571556
identifier_exp2emg:0.00:571568
identifier_exp2emg:0.00:571580
identifier_exp2emg:0.00:571591
identifier_exp2emg:0.00:571603
identifier_exp2emg:0.00:571614
identifier_exp2emg:0.00:571626
identifier_exp2emg:0.00:571638
identifier_exp2emg:0.00:571650
identifier_exp2emg:0.00:571661
identifier_exp2emg:0.00:571673
identifier_exp2emg:0.00:571684
identifier_exp2emg:0.00:571696
identifier_exp2emg:0.00:571707
identifier_exp2emg:0.00:571719
identifier_exp2emg:0.00:571731
identifier_exp2emg:0.00:571743
identifier_exp2emg:0.00:571754
identifier_exp2emg:0.00:571766
identifier_exp2emg:0.00:571778
identifier_exp2emg:0.00:571789
identifier_exp2emg:0.00:571801
identifier_exp2emg:0.00:571813
identifier_exp2emg:0.00:571824
identifier_exp2emg:0.00:571836
identifier_exp2emg:0.00:571848
identifier_exp2emg:0.00:571860
identifier_exp2emg:0.00:571871
identifier_exp2emg:0.00:571883
identifier_exp2emg:0.00:571895
identifier_exp2emg:0.00:571906
identifier_exp2emg:0.00:571918
identifier_exp2emg:0.00:571930
identifier_exp2emg:0.00:571941
identifier_exp2emg:0.00:571953
identifier_exp2emg:0.00:571965
identifier_exp2emg:0.00:571976
identifier_exp2emg:0.00:571988
identifier_exp2emg:0.00:572000
