id:val:time
identifier_exp2emg:0.00:28529
identifier_exp2emg:0.00:28542
identifier_exp2emg:0.00:28553
identifier_exp2emg:0.00:28565
identifier_exp2emg:0.00:28576
identifier_exp2emg:0.00:28587
identifier_exp2emg:0.00:28599
identifier_exp2emg:0.00:28610
identifier_exp2emg:0.00:28622
identifier_exp2emg:0.00:28634
identifier_exp2emg:0.00:28645
identifier_exp2emg:0.00:28656
identifier_exp2emg:0.00:28668
identifier_exp2emg:0.00:28679
identifier_exp2emg:0.00:28691
identifier_exp2emg:0.00:28702
identifier_exp2emg:0.00:28715
identifier_exp2emg:0.00:28726
identifier_exp2emg:0.00:28738
identifier_exp2emg:0.00:28749
identifier_exp2emg:0.00:28761
identifier_exp2emg:0.00:28773
identifier_exp2emg:0.00:28784
identifier_exp2emg:0.00:28796
identifier_exp2emg:0.00:28807
identifier_exp2emg:0.00:28818
identifier_exp2emg:0.00:28831
identifier_exp2emg:0.00:28842
identifier_exp2emg:0.00:28854
identifier_exp2emg:0.00:28865
identifier_exp2emg:0.00:28877
identifier_exp2emg:0.00:28888
identifier_exp2emg:0.00:28899
identifier_exp2emg:0.00:28910
identifier_exp2emg:0.00:28921
identifier_exp2emg:0.00:28933
identifier_exp2emg:0.00:28946
identifier_exp2emg:0.00:28958
identifier_exp2emg:0.00:28969
identifier_exp2emg:0.00:28981
identifier_exp2emg:0.00:28992
identifier_exp2emg:0.00:29004
identifier_exp2emg:0.00:29016
identifier_exp2emg:0.00:29027
identifier_exp2emg:0.00:29039
identifier_exp2emg:0.00:29051
identifier_exp2emg:0.00:29063
identifier_exp2emg:0.00:29075
identifier_exp2emg:0.00:29086
identifier_exp2emg:0.00:29097
identifier_exp2emg:0.00:29110
identifier_exp2emg:0.00:29121
identifier_exp2emg:0.00:29133
identifier_exp2emg:0.00:29144
identifier_exp2emg:0.00:29156
identifier_exp2emg:0.00:29168
identifier_exp2emg:0.00:29180
identifier_exp2emg:0.00:29191
identifier_exp2emg:0.00:29203
identifier_exp2emg:0.00:29214
identifier_exp2emg:0.00:29226
identifier_exp2emg:0.00:29237
identifier_exp2emg:0.00:29249
identifier_exp2emg:0.00:29260
identifier_exp2emg:0.00:29272
identifier_exp2emg:0.00:29283
identifier_exp2emg:0.00:29295
identifier_exp2emg:0.00:29306
identifier_exp2emg:0.00:29318
identifier_exp2emg:0.00:29330
identifier_exp2emg:0.00:29342
identifier_exp2emg:0.00:29354
identifier_exp2emg:0.00:29365
identifier_exp2emg:0.00:29377
identifier_exp2emg:0.00:29389
identifier_exp2emg:0.00:29400
identifier_exp2emg:0.00:29412
identifier_exp2emg:0.00:29423
identifier_exp2emg:6.00:29434
identifier_exp2emg:7.00:29446
identifier_exp2emg:4.00:29458
identifier_exp2emg:3.00:29469
identifier_exp2emg:6.00:29481
identifier_exp2emg:3.00:29492
identifier_exp2emg:3.00:29504
identifier_exp2emg:6.00:29515
identifier_exp2emg:7.00:29527
identifier_exp2emg:16.00:29539
identifier_exp2emg:24.00:29551
identifier_exp2emg:20.00:29563
identifier_exp2emg:18.00:29574
identifier_exp2emg:12.00:29586
identifier_exp2emg:19.00:29597
identifier_exp2emg:19.00:29609
identifier_exp2emg:19.00:29620
identifier_exp2emg:19.00:29632
identifier_exp2emg:21.00:29643
identifier_exp2emg:19.00:29655
identifier_exp2emg:19.00:29667
identifier_exp2emg:17.00:29679
identifier_exp2emg:15.00:29691
identifier_exp2emg:15.00:29702
identifier_exp2emg:26.00:29714
identifier_exp2emg:19.00:29725
identifier_exp2emg:19.00:29737
identifier_exp2emg:14.00:29748
identifier_exp2emg:15.00:29760
identifier_exp2emg:19.00:29772
identifier_exp2emg:29.00:29783
identifier_exp2emg:31.00:29795
identifier_exp2emg:27.00:29806
identifier_exp2emg:34.00:29818
identifier_exp2emg:29.00:29829
identifier_exp2emg:31.00:29841
identifier_exp2emg:25.00:29853
identifier_exp2emg:25.00:29864
identifier_exp2emg:22.00:29876
identifier_exp2emg:21.00:29887
identifier_exp2emg:19.00:29899
identifier_exp2emg:26.00:29911
identifier_exp2emg:20.00:29922
identifier_exp2emg:19.00:29934
identifier_exp2emg:27.00:29945
identifier_exp2emg:27.00:29957
identifier_exp2emg:29.00:29969
identifier_exp2emg:28.00:29981
identifier_exp2emg:22.00:29993
identifier_exp2emg:24.00:30004
identifier_exp2emg:25.00:30016
identifier_exp2emg:19.00:30027
identifier_exp2emg:18.00:30039
identifier_exp2emg:8.00:30050
identifier_exp2emg:5.00:30063
identifier_exp2emg:1.00:30074
identifier_exp2emg:4.00:30086
identifier_exp2emg:1.00:30097
identifier_exp2emg:0.00:30109
identifier_exp2emg:0.00:30120
identifier_exp2emg:0.00:30132
identifier_exp2emg:0.00:30144
identifier_exp2emg:0.00:30155
identifier_exp2emg:0.00:30167
identifier_exp2emg:0.00:30178
identifier_exp2emg:0.00:30190
identifier_exp2emg:0.00:30201
identifier_exp2emg:0.00:30213
identifier_exp2emg:0.00:30225
identifier_exp2emg:0.00:30236
identifier_exp2emg:0.00:30248
identifier_exp2emg:0.00:30259
identifier_exp2emg:0.00:30271
identifier_exp2emg:0.00:30283
identifier_exp2emg:0.00:30294
identifier_exp2emg:0.00:30306
identifier_exp2emg:0.00:30317
identifier_exp2emg:0.00:30328
identifier_exp2emg:0.00:30340
identifier_exp2emg:0.00:30352
identifier_exp2emg:0.00:30363
identifier_exp2emg:0.00:30375
identifier_exp2emg:0.00:30386
identifier_exp2emg:0.00:30398
identifier_exp2emg:0.00:30409
identifier_exp2emg:0.00:30421
identifier_exp2emg:0.00:30432
identifier_exp2emg:0.00:30444
identifier_exp2emg:0.00:30455
identifier_exp2emg:0.00:30467
identifier_exp2emg:0.00:30479
identifier_exp2emg:0.00:30490
identifier_exp2emg:0.00:30502
identifier_exp2emg:0.00:30513
identifier_exp2emg:0.00:30525
identifier_exp2emg:0.00:30536
identifier_exp2emg:0.00:30548
identifier_exp2emg:0.00:30559
identifier_exp2emg:0.00:30571
identifier_exp2emg:0.00:30582
identifier_exp2emg:0.00:30594
identifier_exp2emg:0.00:30605
identifier_exp2emg:0.00:30616
identifier_exp2emg:0.00:30627
identifier_exp2emg:0.00:30638
identifier_exp2emg:0.00:30651
identifier_exp2emg:0.00:30663
identifier_exp2emg:0.00:30674
identifier_exp2emg:0.00:30686
identifier_exp2emg:0.00:30697
identifier_exp2emg:0.00:30709
identifier_exp2emg:0.00:30720
identifier_exp2emg:0.00:30732
identifier_exp2emg:0.00:30743
identifier_exp2emg:0.00:31786
identifier_exp2emg:0.00:31798
identifier_exp2emg:0.00:31809
identifier_exp2emg:0.00:31821
identifier_exp2emg:0.00:31833
identifier_exp2emg:0.00:31844
identifier_exp2emg:0.00:31856
identifier_exp2emg:0.00:31867
identifier_exp2emg:0.00:31879
identifier_exp2emg:0.00:31890
identifier_exp2emg:0.00:31903
identifier_exp2emg:0.00:31915
identifier_exp2emg:0.00:31927
identifier_exp2emg:0.00:31938
identifier_exp2emg:0.00:31950
identifier_exp2emg:0.00:31961
identifier_exp2emg:0.00:31973
identifier_exp2emg:0.00:31984
identifier_exp2emg:0.00:31996
identifier_exp2emg:0.00:32007
identifier_exp2emg:0.00:32019
